target_id	length	eff_length	est_counts	tpm
FBtr0333243	375	201.808	0	0
FBtr0076714	1365	1191.78	49	6.05663
FBtr0345259	1425	1251.78	3.67712	0.432724
FBtr0083256	775	601.781	0	0
FBtr0073509	1018	844.781	98.365	17.1525
FBtr0340296	726	552.781	1428.64	380.715
FBtr0077509	2493	2319.78	4	0.254006
FBtr0343415	1356	1182.78	0	0
FBtr0079489	1786	1612.78	22.9518	2.09639
FBtr0301329	1121	947.781	168.512	26.1911
FBtr0112406	518	344.781	22	9.39963
FBtr0078238	1523	1349.78	168	18.3349
FBtr0081390	2461	2287.78	287.58	18.5172
FBtr0336824	2551	2377.78	26.4198	1.63678
FBtr0087538	2001	1827.78	1202	96.8751
FBtr0331355	1381	1207.78	0	0
FBtr0085503	1101	927.781	1	0.158776
FBtr0088023	727	553.781	0	0
FBtr0084669	2895	2721.78	992	53.6896
FBtr0302387	3047	2873.78	717.609	36.7846
FBtr0111252	3157	2983.78	657.391	32.4555
FBtr0340123	2539	2365.78	0	0
FBtr0071316	2397	2223.78	149.841	9.92593
FBtr0340122	2972	2798.78	0	0
FBtr0071315	2840	2666.78	412.962	22.8115
FBtr0071314	2333	2159.78	0	0
FBtr0340121	1972	1798.78	23.1963	1.89964
FBtr0078327	1081	907.781	49	7.95145
FBtr0302271	1529	1355.78	520.46	56.5496
FBtr0088408	3379	3205.78	0	0
FBtr0088407	3543	3369.78	0	0
FBtr0305653	3834	3660.78	3	0.12072
FBtr0088409	3783	3609.78	0	0
FBtr0344305	2719	2545.78	0	0
FBtr0112531	534	360.781	0	0
FBtr0330723	8434	8260.78	494.012	8.80944
FBtr0330722	8651	8477.78	195.918	3.40427
FBtr0330725	8547	8373.78	123.924	2.18005
FBtr0332201	8194	8020.78	77.8121	1.4291
FBtr0330724	8693	8519.78	0.0266961	0.000461584
FBtr0330721	8687	8513.78	0.0673915	0.00116604
FBtr0330726	8696	8522.78	40.9249	0.707356
FBtr0330728	8684	8510.78	4.18517e-05	7.24395e-07
FBtr0330727	8642	8468.78	0.314792	0.00547563
FBtr0344814	438	264.808	0	0
FBtr0086701	2486	2312.78	356	22.675
FBtr0112756	1472	1298.78	3	0.340265
FBtr0290245	3860	3686.78	0	0
FBtr0080189	3769	3595.78	0	0
FBtr0290246	3668	3494.78	12	0.505816
FBtr0079614	1335	1161.78	834	105.748
FBtr0300655	2150	1976.78	22.9858	1.71291
FBtr0300657	2087	1913.78	155.925	12.0021
FBtr0300656	2064	1890.78	520.089	40.5199
FBtr0077676	1933	1759.78	188.665	15.793
FBtr0077677	1669	1495.78	297.335	29.2826
FBtr0075691	2644	2470.78	711	42.3904
FBtr0335260	672	498.781	4.36498e-06	1.28915e-06
FBtr0086089	667	493.781	0.999996	0.298329
FBtr0083511	702	528.781	0	0
FBtr0086142	2303	2129.78	2	0.138333
FBtr0302899	348	174.808	0	0
FBtr0309031	353	179.808	0	0
FBtr0085025	408	234.808	0	0
FBtr0083774	981	807.781	1	0.182363
FBtr0073658	2509	2335.78	687	43.3268
FBtr0345197	13125	12951.8	0	0
FBtr0333706	10897	10723.8	20.5	0.281603
FBtr0089106	6189	6015.78	1371.5	33.5842
FBtr0347450	309	135.808	0	0
FBtr0075651	4329	4155.78	121.249	4.29791
FBtr0075652	3921	3747.78	99.7508	3.92079
FBtr0081205	1742	1568.78	1054	98.9714
FBtr0345496	2523	2349.78	1.29511	0.0811913
FBtr0071861	1235	1061.78	0	0
FBtr0072057	870	696.781	0	0
FBtr0089747	2286	2112.78	11	0.766955
FBtr0113169	1407	1233.78	5	0.596985
FBtr0343628	1427	1253.78	1.39333e-08	1.63706e-09
FBtr0340488	5997	5823.78	1100.9	27.8468
FBtr0340489	6315	6141.78	16.0999	0.386153
FBtr0082754	1860	1686.78	15.8801	1.38684
FBtr0082752	2021	1847.78	34.449	2.74636
FBtr0082755	1824	1650.78	1199.22	107.014
FBtr0082751	1883	1709.78	2262.45	194.926
FBtr0082753	1810	1636.78	0	0
FBtr0087953	918	744.781	1.01577	0.200909
FBtr0087178	4017	3843.78	242	9.27446
FBtr0309243	669	495.781	24.8443	7.38191
FBtr0072412	720	546.781	142.474	38.3843
FBtr0345515	566	392.781	15.2744	5.72856
FBtr0072140	1325	1151.78	0	0
FBtr0339309	643	469.781	0	0
FBtr0112412	1111	937.781	0	0
FBtr0080025	1410	1236.78	337	40.1392
FBtr0333489	1604	1430.78	0	0
FBtr0073172	1075	901.781	9.0192	1.47332
FBtr0308626	8891	8717.78	119.267	2.01533
FBtr0308634	6636	6462.78	0	0
FBtr0335520	6905	6731.78	0	0
FBtr0308632	6219	6045.78	42.5301	1.03628
FBtr0308622	6323	6149.78	1667.78	39.9495
FBtr0308620	7048	6874.78	984.562	21.0968
FBtr0308623	6087	5913.78	4.82817e-06	1.20268e-07
FBtr0335522	7178	7004.78	0.00820216	0.000172491
FBtr0335521	9224	9050.78	0.362443	0.0058991
FBtr0308628	9438	9264.78	0	0
FBtr0308629	9153	8979.78	0	0
FBtr0308624	4752	4578.78	52.2888	1.68225
FBtr0308630	9372	9198.78	53.1503	0.851153
FBtr0308621	7148	6974.78	882.692	18.6428
FBtr0308625	7433	7259.78	0.00524761	0.00010648
FBtr0308631	8538	8364.78	134.475	2.3682
FBtr0308633	9414	9240.78	21.2912	0.33941
FBtr0308627	8667	8493.78	59.5859	1.03341
FBtr0079642	1165	991.781	126	18.7148
FBtr0343134	4457	4283.78	0	0
FBtr0110785	556	382.781	0	0
FBtr0084007	978	804.781	16	2.92869
FBtr0085316	2273	2099.78	0	0
FBtr0336790	1994	1820.78	0	0
FBtr0308641	2077	1903.78	0	0
FBtr0082332	1642	1468.78	882	88.4592
FBtr0071576	2797	2623.78	433	24.3104
FBtr0087160	2103	1929.78	10	0.76335
FBtr0433499	939	765.781	63	12.119
FBtr0078728	3242	3068.78	485.913	23.3251
FBtr0334951	3224	3050.78	6.01436e-05	2.90409e-06
FBtr0334952	3307	3133.78	109.087	5.12788
FBtr0342757	488	314.781	0	0
FBtr0308782	368	194.808	0	0
FBtr0335159	2182	2008.78	7.00738	0.513872
FBtr0077751	1322	1148.78	81.9926	10.514
FBtr0305117	777	603.781	45	10.979
FBtr0084102	2124	1950.78	432.599	32.667
FBtr0334842	1118	944.781	0	0
FBtr0334843	1000	826.781	288.541	51.4101
FBtr0077915	851	677.781	1246.46	270.907
FBtr0087264	656	482.781	151	46.0742
FBtr0302160	2065	1891.78	0	0
FBtr0340242	1311	1137.78	5.25408	0.680252
FBtr0079704	1335	1161.78	0	0
FBtr0079703	1617	1443.78	37.7459	3.85124
FBtr0075037	2782	2608.78	652.974	36.8714
FBtr0332648	3154	2980.78	16.0257	0.791988
FBtr0088464	887	713.781	152.095	31.3893
FBtr0078241	1753	1579.78	246	22.9388
FBtr0321298	318	144.808	0	0
FBtr0087654	905	731.781	1.2636	0.254367
FBtr0339757	1160	986.781	0	0
FBtr0084907	1894	1720.78	506	43.3168
FBtr0085399	3321	3147.78	0	0
FBtr0345203	2981	2807.78	21	1.10176
FBtr0085398	3026	2852.78	7.30041e-08	3.76973e-09
FBtr0334868	3198	3024.78	0	0
FBtr0085400	3158	2984.78	0	0
FBtr0070079	2345	2171.78	67	4.54455
FBtr0087400	594	420.781	69	24.156
FBtr0112411	860	686.781	4	0.857972
FBtr0087755	3269	3095.78	0.49933	0.0237602
FBtr0330736	3269	3095.78	0.49933	0.0237602
FBtr0330735	3284	3110.78	0.00133924	6.34193e-05
FBtr0343481	1254	1080.78	0	0
FBtr0072350	1169	995.781	0	0
FBtr0309857	4559	4385.78	4	0.134352
FBtr0113110	4051	3877.78	0	0
FBtr0084839	1280	1106.78	67.4725	8.98042
FBtr0085562	566	392.781	3.33265	1.24988
FBtr0310532	747	573.781	0	0
FBtr0309878	717	543.781	0	0
FBtr0083200	1645	1471.78	70.0307	7.00934
FBtr0076104	1237	1063.78	0	0
FBtr0076103	1247	1073.78	511.325	70.1477
FBtr0076105	1181	1007.78	0	0
FBtr0331544	1373	1199.78	85.5113	10.4991
FBtr0331545	1136	962.781	67.1632	10.2763
FBtr0087452	1761	1587.78	109.098	10.1218
FBtr0071938	1924	1750.78	227.995	19.1834
FBtr0083740	3546	3372.78	1	0.0436761
FBtr0304658	4581	4407.78	0	0
FBtr0083739	5278	5104.78	0	0
FBtr0332577	633	459.781	3.24003	1.03808
FBtr0336628	681	507.781	0	0
FBtr0081161	404	230.808	63.1313	40.2926
FBtr0085751	514	340.781	0	0
FBtr0085109	2601	2427.78	6	0.36406
FBtr0333748	2395	2221.78	61.802	4.09763
FBtr0071074	1861	1687.78	0	0
FBtr0071073	1676	1502.78	804.198	78.8313
FBtr0079900	890	716.781	625.346	128.518
FBtr0445309	1044	870.781	5.65442	0.956557
FBtr0077947	1091	917.781	0	0
FBtr0334535	1190	1016.78	88.5086	12.823
FBtr0083292	1196	1022.78	472.491	68.0523
FBtr0300030	1281	1107.78	0	0
FBtr0081409	1961	1787.78	524.239	43.1963
FBtr0088740	1070	896.781	1	0.164265
FBtr0080753	849	675.781	0	0
FBtr0074509	12442	12268.8	4	0.0480275
FBtr0077932	1341	1167.78	0	0
FBtr0087642	1145	971.781	26	3.94127
FBtr0077504	2942	2768.78	177.083	9.42149
FBtr0301082	1269	1095.78	33.9171	4.5596
FBtr0344451	280	106.843	0	0
FBtr0082553	902	728.781	0	0
FBtr0074948	3746	3572.78	1	0.0412311
FBtr0075051	616	442.781	52	17.3
FBtr0332308	1914	1740.78	0	0
FBtr0347416	2234	2060.78	26.0286	1.86059
FBtr0332309	1923	1749.78	41.2349	3.47146
FBtr0332310	1932	1758.78	18.7366	1.56931
FBtr0303458	938	764.781	0	0
FBtr0086337	569	395.781	0	0
FBtr0083524	1645	1471.78	289	28.9259
FBtr0302202	1407	1233.78	101.197	12.0826
FBtr0082286	1452	1278.78	722.803	83.2636
FBtr0112734	898	724.781	0	0
FBtr0304711	835	661.781	0	0
FBtr0079789	2019	1845.78	2010.23	160.434
FBtr0079790	1931	1757.78	1298.21	108.796
FBtr0079788	2227	2053.78	123.564	8.86274
FBtr0079635	992	818.781	1338.07	240.738
FBtr0079636	1109	935.781	136.926	21.5547
FBtr0080760	3585	3411.78	933	40.284
FBtr0302156	4332	4158.78	324.84	11.5063
FBtr0302158	3272	3098.78	85.4441	4.06184
FBtr0302159	3558	3384.78	0	0
FBtr0302157	3037	2863.78	897.716	46.1775
FBtr0078352	1610	1436.78	14.0085	1.43626
FBtr0078351	1573	1399.78	426.991	44.9356
FBtr0087664	839	665.781	4	0.885034
FBtr0091851	493	319.781	2.09013	0.962836
FBtr0083357	1660	1486.78	1	0.0990797
FBtr0301507	2216	2042.78	449	32.3785
FBtr0339908	3124	2950.78	149.286	7.4527
FBtr0076168	2195	2021.78	867.714	63.2229
FBtr0079684	1718	1544.78	0	0
FBtr0333415	1796	1622.78	0	0
FBtr0070272	2139	1965.78	80	5.99496
FBtr0304795	5866	5692.78	11.736	0.303687
FBtr0071942	5535	5361.78	0.4437	0.0121902
FBtr0071943	5067	4893.78	63.8203	1.92108
FBtr0331231	2642	2468.78	105.002	6.26538
FBtr0331230	2554	2380.78	0.00334749	0.000207125
FBtr0078061	2629	2455.78	915.994	54.9458
FBtr0085390	1176	1002.78	84	12.3397
FBtr0078335	883	709.781	0	0
FBtr0083295	595	421.781	115.819	40.4505
FBtr0110910	662	488.781	29.181	8.79462
FBtr0080438	4085	3911.78	808.773	30.4568
FBtr0333235	4058	3884.78	92.2271	3.49723
FBtr0332249	2849	2675.78	2	0.110106
FBtr0079784	1589	1415.78	7.33565	0.763263
FBtr0079783	1396	1222.78	15.6643	1.8871
FBtr0339974	4654	4480.78	154.496	5.07919
FBtr0301942	4016	3842.78	4.50434	0.17267
FBtr0336454	4915	4741.78	0	0
FBtr0091889	413	239.808	56	34.3998
FBtr0084333	1249	1075.78	0	0
FBtr0335007	714	540.781	0	0
FBtr0082908	740	566.781	1	0.259906
FBtr0086668	1495	1321.78	0	0
FBtr0332838	1031	857.781	288.055	49.4687
FBtr0332839	1292	1118.78	0	0
FBtr0332836	1147	973.781	35.637	5.39103
FBtr0332837	1144	970.781	0	0
FBtr0072506	1138	964.781	1261.09	192.552
FBtr0082589	1623	1449.78	37	3.75951
FBtr0339158	1433	1259.78	0	0
FBtr0084908	951	777.781	0	0
FBtr0339159	4649	4475.78	0	0
FBtr0082245	1591	1417.78	6	0.62341
FBtr0083391	1102	928.781	150	23.7908
FBtr0089585	962	788.781	0	0
FBtr0345120	1059	885.781	0	0
FBtr0071201	2093	1919.78	1.45659	0.111768
FBtr0302936	775	601.781	0.543413	0.133022
FBtr0080128	538	364.781	0	0
FBtr0308229	1552	1378.78	0	0
FBtr0075855	2534	2360.78	0	0
FBtr0082352	1409	1235.78	121	14.4237
FBtr0081871	1919	1745.78	2	0.168761
FBtr0344341	2464	2290.78	0	0
FBtr0310204	5217	5043.78	0	0
FBtr0305038	4629	4455.78	3	0.0991811
FBtr0072378	2169	1995.78	0	0
FBtr0300076	2244	2070.78	0	0
FBtr0072379	3094	2920.78	0	0
FBtr0088318	444	270.781	0	0
FBtr0080656	563	389.781	0	0
FBtr0343706	521	347.781	0	0
FBtr0302946	383	209.808	0	0
FBtr0113015	693	519.781	69	19.5551
FBtr0086697	762	588.781	328.747	82.2507
FBtr0345628	943	769.781	4.25294	0.813866
FBtr0086268	440	266.781	0	0
FBtr0083123	1806	1632.78	206	18.5854
FBtr0334543	4937	4763.78	0	0
FBtr0334542	5196	5022.78	17.3419	0.508609
FBtr0334544	4827	4653.78	0	0
FBtr0081714	3064	2890.78	493.535	25.1498
FBtr0334541	3671	3497.78	68.5574	2.88731
FBtr0334539	3163	2989.78	29.2497	1.44117
FBtr0081715	3461	3287.78	603.02	27.0185
FBtr0081716	3168	2994.78	157.295	7.73718
FBtr0334540	3576	3402.78	0	0
FBtr0301626	1144	970.781	422	64.0358
FBtr0340309	7168	6994.78	0	0
FBtr0301666	7442	7268.78	0	0
FBtr0074125	7002	6828.78	6	0.129431
FBtr0088103	1361	1187.78	110.423	13.6948
FBtr0088104	1982	1808.78	0	0
FBtr0088102	1945	1771.78	10.577	0.879392
FBtr0078362	3348	3174.78	0.00029299	1.35948e-05
FBtr0301197	4464	4290.78	28.0864	0.964253
FBtr0078363	3041	2867.78	34.5862	1.7766
FBtr0078361	3370	3196.78	159.81	7.36413
FBtr0078366	3810	3636.78	7.81849	0.316692
FBtr0301198	3001	2827.78	47.3803	2.46822
FBtr0078365	3143	2969.78	0	0
FBtr0078359	2972	2798.78	603.319	31.7548
FBtr0078364	3070	2896.78	0	0
FBtr0339996	3290	3116.78	0	0
FBtr0087398	3561	3387.78	0	0
FBtr0075712	1657	1483.78	0	0
FBtr0072978	2352	2178.78	400	27.0444
FBtr0300003	7102	6928.78	94.6684	2.0127
FBtr0300004	6365	6191.78	4283.88	101.918
FBtr0300005	4759	4585.78	275.954	8.86453
FBtr0335497	7708	7534.78	1254.68	24.5297
FBtr0086617	1170	996.781	0	0
FBtr0330053	1932	1758.78	62	5.19292
FBtr0076048	1075	901.781	0	0
FBtr0082060	1862	1688.78	7	0.610599
FBtr0085851	1338	1164.78	30.8588	3.90271
FBtr0085850	1466	1292.78	0	0
FBtr0085849	1407	1233.78	1121.14	133.861
FBtr0072913	1183	1009.78	98.1384	14.3167
FBtr0306098	925	751.781	14.012	2.74563
FBtr0082397	1068	894.781	0	0
FBtr0306099	1234	1060.78	0	0
FBtr0082396	1255	1081.78	26.2381	3.57294
FBtr0082398	1129	955.781	0	0
FBtr0306097	926	752.781	2.74982	0.538106
FBtr0273352	1069	895.781	0	0
FBtr0273353	2294	2120.78	432.788	30.0615
FBtr0273351	2176	2002.78	103.212	7.59153
FBtr0302984	2257	2083.78	0	0
FBtr0302985	2264	2090.78	0	0
FBtr0088336	1597	1423.78	0	0
FBtr0289962	1639	1465.78	0	0
FBtr0339453	1154	980.781	0.648006	0.0973282
FBtr0339452	1613	1439.78	0	0
FBtr0339451	1571	1397.78	3.35199	0.353261
FBtr0339454	1196	1022.78	0	0
FBtr0072462	1729	1555.78	0	0
FBtr0329896	3413	3239.78	0	0
FBtr0078787	541	367.781	427	171.029
FBtr0302415	666	492.781	0	0
FBtr0084459	7351	7177.78	2467.92	50.6492
FBtr0304729	7465	7291.78	43.0803	0.870316
FBtr0084574	1119	945.781	0	0
FBtr0084575	1057	883.781	16.7029	2.78406
FBtr0345215	922	748.781	191.014	37.5787
FBtr0335413	982	808.781	104.956	19.1165
FBtr0083275	3797	3623.78	544	22.1141
FBtr0333391	1495	1321.78	18.7056	2.0847
FBtr0301160	1351	1177.78	69.2944	8.66693
FBtr0100836	2398	2224.78	0.98008	0.0648942
FBtr0343657	2669	2495.78	0	0
FBtr0080532	2461	2287.78	1103	71.022
FBtr0078444	499	325.781	0	0
FBtr0088284	2789	2615.78	61.1079	3.44134
FBtr0088283	2870	2696.78	115.353	6.30108
FBtr0339461	3895	3721.78	70.539	2.79197
FBtr0113063	2866	2692.78	0	0
FBtr0072052	1410	1236.78	1	0.119107
FBtr0331803	432	258.808	0	0
FBtr0335392	503	329.781	0	0
FBtr0086469	384	210.808	0	0
FBtr0078119	1261	1087.78	199.935	27.0757
FBtr0340650	1381	1207.78	10.0648	1.22758
FBtr0346029	637	463.781	3.42609	1.08822
FBtr0073348	3020	2846.78	258	13.3505
FBtr0076475	3139	2965.78	351.842	17.476
FBtr0345600	3384	3210.78	144.158	6.61391
FBtr0091753	558	384.781	0	0
FBtr0079372	1081	907.781	96	15.5784
FBtr0087123	627	453.781	11393.3	3698.57
FBtr0087124	726	552.781	17.7179	4.72162
FBtr0332068	3921	3747.78	1	0.0393059
FBtr0077012	4620	4446.78	0	0
FBtr0084450	3818	3644.78	286.014	11.5597
FBtr0310300	1404	1230.78	0	0
FBtr0073716	548	374.781	0	0
FBtr0340533	1017	843.781	107.19	18.7136
FBtr0086533	710	536.781	17343.8	4759.69
FBtr0071033	1469	1295.78	173.752	19.7528
FBtr0332315	1774	1600.78	5.24846	0.482983
FBtr0306712	379	205.808	0	0
FBtr0306713	416	242.808	0	0
FBtr0345462	449	275.781	0	0
FBtr0306711	349	175.808	0	0
FBtr0071695	955	781.781	4	0.753714
FBtr0335199	2718	2544.78	201.785	11.6807
FBtr0335200	2511	2337.78	855.715	53.9209
FBtr0290271	2979	2805.78	21.5002	1.12881
FBtr0075954	437	263.808	236	131.782
FBtr0332553	1579	1405.78	0	0
FBtr0332552	1630	1456.78	0	0
FBtr0303824	796	622.781	3	0.709606
FBtr0347012	2028	1854.78	0	0
FBtr0088061	964	790.781	0	0
FBtr0084225	2337	2163.78	0	0
FBtr0088154	727	553.781	98	26.0687
FBtr0300971	1337	1163.78	0	0
FBtr0300973	2151	1977.78	311.447	23.1973
FBtr0300969	1938	1764.78	16.9008	1.41074
FBtr0300970	1804	1630.78	104.204	9.41279
FBtr0300974	1789	1615.78	6.46962	0.589831
FBtr0340369	990	816.781	21.9247	3.95421
FBtr0300972	2002	1828.78	178.554	14.3827
FBtr0343680	733	559.781	0	0
FBtr0080640	656	482.781	1	0.305127
FBtr0342983	1106	932.781	3.87521	0.611994
FBtr0071786	1195	1021.78	80.1901	11.561
FBtr0342982	1135	961.781	32.9347	5.04439
FBtr0334769	967	793.781	0	0
FBtr0084473	447	273.781	0	0
FBtr0307272	1406	1232.78	31.1533	3.72263
FBtr0071072	1129	955.781	181.847	28.0271
FBtr0343313	2893	2719.78	119.45	6.46969
FBtr0074697	2005	1831.78	1236.55	99.442
FBtr0300050	649	475.781	0	0
FBtr0078130	748	574.781	98.8686	25.3389
FBtr0078395	2347	2173.78	0	0
FBtr0343147	461	287.781	93.0704	47.641
FBtr0073775	516	342.781	24.9296	10.7134
FBtr0086521	2768	2594.78	0	0
FBtr0302877	404	230.808	0	0
FBtr0075616	1007	833.781	0	0
FBtr0343713	378	204.808	0	0
FBtr0086325	1325	1151.78	0	0
FBtr0310140	1993	1819.78	0	0
FBtr0087363	1945	1771.78	209	17.3767
FBtr0310139	2106	1932.78	0	0
FBtr0075309	1686	1512.78	10.1529	0.988657
FBtr0331557	1537	1363.78	2098.85	226.708
FBtr0073914	967	793.781	1.5	0.27837
FBtr0075586	639	465.781	0	0
FBtr0077583	1835	1661.78	0	0
FBtr0339546	1838	1664.78	0	0
FBtr0072297	576	402.781	0	0
FBtr0346739	866	692.781	0	0
FBtr0290249	2181	2007.78	15.7372	1.15463
FBtr0339973	2652	2478.78	5.26281	0.31276
FBtr0290250	2028	1854.78	0	0
FBtr0076375	1497	1323.78	0	0
FBtr0301143	3799	3625.78	547.376	22.239
FBtr0085252	3695	3521.78	168.803	7.06074
FBtr0085253	3901	3727.78	0	0
FBtr0335012	3646	3472.78	254.821	10.8091
FBtr0335013	3649	3475.78	0	0
FBtr0336688	1664	1490.78	3	0.296442
FBtr0070186	839	665.781	0	0
FBtr0079934	1149	975.781	0	0
FBtr0342940	1429	1255.78	4	0.469221
FBtr0342941	1894	1720.78	0	0
FBtr0346461	2119	1945.78	0	0
FBtr0079092	1768	1594.78	0	0
FBtr0339175	476	302.781	2.35001	1.14333
FBtr0079697	2522	2348.78	709	44.4667
FBtr0112534	412	238.808	0	0
FBtr0087915	1077	903.781	4.03474	0.657633
FBtr0339629	629	455.781	139.965	45.2372
FBtr0081777	1567	1393.78	13	1.37398
FBtr0345537	2785	2611.78	13.7462	0.775315
FBtr0071726	2595	2421.78	552.254	33.592
FBtr0081141	2188	2014.78	0	0
FBtr0070167	2100	1926.78	86.5771	6.61915
FBtr0070169	1896	1722.78	48.2169	4.12288
FBtr0332589	1656	1482.78	44.9328	4.46393
FBtr0307182	1623	1449.78	231.747	23.5475
FBtr0070168	1777	1603.78	260.526	23.9297
FBtr0081621	2739	2565.78	0	0
FBtr0075434	646	472.781	0	0
FBtr0332260	6195	6021.78	303.218	7.41756
FBtr0332266	6177	6003.78	184.798	4.53424
FBtr0273447	5925	5751.78	986	25.2526
FBtr0086950	6018	5844.78	0	0
FBtr0332264	5640	5466.78	0	0
FBtr0332263	5742	5568.78	13.4645	0.356174
FBtr0332262	6168	5994.78	0	0
FBtr0300603	6141	5967.78	0.000450665	1.11243e-05
FBtr0086949	5163	4989.78	1029.75	30.4005
FBtr0086948	5507	5333.78	78.6872	2.1732
FBtr0332261	6150	5976.78	74.2869	1.83095
FBtr0273446	6782	6608.78	324.506	7.23324
FBtr0332265	6110	5936.78	28.2931	0.702039
FBtr0078409	876	702.781	0	0
FBtr0074818	1397	1223.78	0	0
FBtr0072336	2896	2722.78	2.54159e-08	1.37507e-09
FBtr0343492	2855	2681.78	3	0.16479
FBtr0072038	948	774.781	0	0
FBtr0329860	774	600.781	220.866	54.1558
FBtr0083677	9804	9630.78	0.000252732	3.86571e-06
FBtr0332809	9717	9543.78	16.9995	0.26239
FBtr0330029	9804	9630.78	0.000252732	3.86571e-06
FBtr0344444	1020	846.781	0	0
FBtr0112376	533	359.781	28	11.4644
FBtr0082437	1439	1265.78	0	0
FBtr0335212	1344	1170.78	1	0.125822
FBtr0076738	3722	3548.78	369	15.3172
FBtr0085047	2101	1927.78	189	14.4423
FBtr0086926	2021	1847.78	8.35894	0.666396
FBtr0340209	2220	2046.78	10.2853	0.74025
FBtr0333629	7459	7285.78	0	0
FBtr0333632	6995	6821.78	11.1162	0.240043
FBtr0333631	5125	4951.78	0	0
FBtr0333630	5131	4957.78	4.88381	0.145112
FBtr0113443	3344	3170.78	380.572	17.6808
FBtr0333723	4728	4554.78	0	0
FBtr0310433	6036	5862.78	104.338	2.62163
FBtr0073803	2734	2560.78	23.4464	1.34876
FBtr0310432	4534	4360.78	94.6249	3.19649
FBtr0330399	2734	2560.78	23.4464	1.34876
FBtr0302166	5152	4978.78	61.7834	1.82802
FBtr0336659	4496	4322.78	177.563	6.05092
FBtr0086140	5083	4909.78	384.153	11.5259
FBtr0299806	2533	2359.78	10.5481	0.658465
FBtr0300882	4892	4718.78	643.46	20.0874
FBtr0300886	5268	5094.78	31.846	0.920791
FBtr0300884	4898	4724.78	0.0513218	0.00160012
FBtr0300885	4919	4745.78	986.643	30.6256
FBtr0074285	3269	3095.78	576	27.4084
FBtr0072938	1649	1475.78	0	0
FBtr0303022	1674	1500.78	0	0
FBtr0345027	1527	1353.78	0	0
FBtr0333446	1840	1666.78	9.05453	0.800238
FBtr0301572	466	292.781	13	6.54081
FBtr0331285	996	822.781	27	4.83405
FBtr0331286	1087	913.781	0	0
FBtr0079917	1094	920.781	0	0
FBtr0080062	936	762.781	154	29.7408
FBtr0081864	5440	5266.78	0.999925	0.0279675
FBtr0332541	5481	5307.78	7.49018e-05	2.07879e-06
FBtr0306806	5535	5361.78	0	0
FBtr0306805	5550	5376.78	0	0
FBtr0078893	903	729.781	97	19.5799
FBtr0305963	1099	925.781	0	0
FBtr0305964	1211	1037.78	1	0.141947
FBtr0078847	873	699.781	0	0
FBtr0335404	888	714.781	0	0
FBtr0310046	2123	1949.78	0	0
FBtr0309791	1879	1705.78	2.38459	0.205931
FBtr0073284	2895	2721.78	0	0
FBtr0073283	1944	1770.78	0	0
FBtr0087791	1898	1724.78	49.0857	4.1923
FBtr0087790	1905	1731.78	41.0977	3.49588
FBtr0075391	2146	1972.78	2	0.149342
FBtr0072109	739	565.781	0	0
FBtr0071408	1468	1294.78	0	0
FBtr0336905	1241	1067.78	0	0
FBtr0336906	1227	1053.78	0	0
FBtr0112969	1223	1049.78	0	0
FBtr0071790	2721	2547.78	743	42.9594
FBtr0346520	637	463.781	0	0
FBtr0302276	1028	854.781	0	0
FBtr0333862	2226	2052.78	5	0.358805
FBtr0074953	2541	2367.78	0	0
FBtr0299994	885	711.781	49.7829	10.303
FBtr0087511	5078	4904.78	967	29.0428
FBtr0085927	595	421.781	0	0
FBtr0072822	2587	2413.78	47.2057	2.8809
FBtr0307376	2641	2467.78	0	0
FBtr0332983	2686	2512.78	85.043	4.98558
FBtr0307377	2734	2560.78	0	0
FBtr0307378	2779	2605.78	28.6915	1.62198
FBtr0301008	1606	1432.78	110	11.3095
FBtr0110944	706	532.781	10	2.76492
FBtr0073670	1180	1006.78	0	0
FBtr0084894	1270	1096.78	0	0
FBtr0344091	1247	1073.78	0	0
FBtr0344092	1066	892.781	0	0
FBtr0084895	842	668.781	1	0.220266
FBtr0071112	2894	2720.78	292.435	15.8331
FBtr0071113	2328	2154.78	3.23725e-07	2.21312e-08
FBtr0071114	2292	2118.78	297.565	20.6885
FBtr0073015	1296	1122.78	534	70.0612
FBtr0307075	1426	1252.78	127.214	14.9586
FBtr0086141	1414	1240.78	762.758	90.5573
FBtr0089389	3025	2851.78	0	0
FBtr0330094	3025	2851.78	0	0
FBtr0089391	3571	3397.78	0	0
FBtr0080911	1934	1760.78	170.997	14.3059
FBtr0080912	1954	1780.78	0	0
FBtr0344850	1738	1564.78	0.00314279	0.000295864
FBtr0346907	1824	1650.78	30.546	2.72582
FBtr0330648	2104	1930.78	0	0
FBtr0330649	2095	1921.78	19.6016	1.50251
FBtr0330650	3132	2958.78	53.1655	2.64697
FBtr0300804	2110	1936.78	273.597	20.8095
FBtr0081285	1215	1041.78	100	14.1402
FBtr0081552	637	463.781	15	4.76442
FBtr0300442	1472	1298.78	11.1007	1.25906
FBtr0081890	1355	1181.78	471.876	58.8196
FBtr0112853	4097	3923.78	0	0
FBtr0074973	2587	2413.78	2	0.122057
FBtr0333273	2357	2183.78	0	0
FBtr0087268	1280	1106.78	696	92.6359
FBtr0073452	477	303.781	139	67.404
FBtr0076065	909	735.781	0	0
FBtr0306793	936	762.781	0	0
FBtr0100571	1865	1691.78	0	0
FBtr0084891	1876	1702.78	56.5745	4.89433
FBtr0100570	1858	1684.78	159.933	13.9838
