target_id	length	eff_length	est_counts	tpm
FBtr0346739	866	688.383	0	0
FBtr0290249	2181	2003.38	12	0.934465
FBtr0339973	2652	2474.38	0	0
FBtr0290250	2028	1850.38	4.9726e-05	4.19246e-06
FBtr0076375	1497	1319.38	0	0
FBtr0301143	3799	3621.38	194.574	8.38222
FBtr0085252	3695	3517.38	0.00520304	0.000230773
FBtr0085253	3901	3723.38	0	0
FBtr0335012	3646	3468.38	737.56	33.1755
FBtr0335013	3649	3471.38	126.86	5.70126
FBtr0336688	1664	1486.38	6	0.62975
FBtr0070186	839	661.383	0	0
FBtr0079934	1149	971.383	0	0
FBtr0342940	1429	1251.38	0	0
FBtr0342941	1894	1716.38	0	0
FBtr0346461	2119	1941.38	0	0
FBtr0079092	1768	1590.38	0	0
FBtr0339175	476	298.383	3.15686	1.65055
FBtr0079697	2522	2344.38	669	44.519
FBtr0112534	412	234.41	0	0
FBtr0087915	1077	899.383	4.0151	0.696465
FBtr0339629	629	451.383	40.9849	14.1653
FBtr0081777	1567	1389.38	5	0.56143
FBtr0345537	2785	2607.38	41.1692	2.46329
FBtr0071726	2595	2417.38	548.831	35.4193
FBtr0081141	2188	2010.38	1	0.0776013
FBtr0070167	2100	1922.38	94.6131	7.67819
FBtr0070169	1896	1718.38	53.6692	4.87251
FBtr0332589	1656	1478.38	44.6201	4.70859
FBtr0307182	1623	1445.38	15.3821	1.66028
FBtr0070168	1777	1599.38	322.716	31.4786
FBtr0081621	2739	2561.38	0	0
FBtr0075434	646	468.383	0	0
FBtr0332260	6195	6017.38	1044.18	27.0718
FBtr0332266	6177	5999.38	119.737	3.11364
FBtr0273447	5925	5747.38	716.425	19.4468
FBtr0086950	6018	5840.38	0	0
FBtr0332264	5640	5462.38	0	0
FBtr0332263	5742	5564.38	10.229	0.286791
FBtr0332262	6168	5990.38	0	0
FBtr0300603	6141	5963.38	46.6732	1.22102
FBtr0086949	5163	4985.38	841.618	26.3369
FBtr0086948	5507	5329.38	146.914	4.30065
FBtr0332261	6150	5972.38	145.684	3.80549
FBtr0273446	6782	6604.38	431.87	10.2016
FBtr0332265	6110	5932.38	27.6647	0.72752
FBtr0078409	876	698.383	0	0
FBtr0074818	1397	1219.38	0	0
FBtr0072336	2896	2718.38	0	0
FBtr0343492	2855	2677.38	1	0.0582689
FBtr0072038	948	770.383	4.42749	0.896599
FBtr0329860	774	596.383	196.573	51.4215
FBtr0083677	9804	9626.38	11	0.17827
FBtr0332809	9717	9539.38	0	0
FBtr0330029	9804	9626.38	11	0.17827
FBtr0344444	1020	842.383	0	0
FBtr0112376	533	355.383	39	17.1205
FBtr0082437	1439	1261.38	0	0
FBtr0335212	1344	1166.38	5	0.668769
FBtr0076738	3722	3544.38	383	16.858
FBtr0085047	2101	1923.38	162	13.14
FBtr0086926	2021	1843.38	39.2031	3.31782
FBtr0340209	2220	2042.38	0	0
FBtr0333629	7459	7281.38	0	0
FBtr0333632	6995	6817.38	14.1536	0.32389
FBtr0333631	5125	4947.38	4.01731	0.12668
FBtr0333630	5131	4953.38	0.829072	0.0261119
FBtr0113443	3344	3166.38	458.959	22.613
FBtr0333723	4728	4550.38	22.0845	0.757158
FBtr0310433	6036	5858.38	156.41	4.16518
FBtr0073803	2734	2556.38	10.5167	0.641803
FBtr0310432	4534	4356.38	67.5547	2.41923
FBtr0330399	2734	2556.38	10.5167	0.641803
FBtr0302166	5152	4974.38	24.8384	0.778989
FBtr0336659	4496	4318.38	14.8827	0.537662
FBtr0086140	5083	4905.38	318.279	10.1224
FBtr0299806	2533	2355.38	5.86053	0.388171
FBtr0300882	4892	4714.38	188.84	6.24908
FBtr0300886	5268	5090.38	0	0
FBtr0300884	4898	4720.38	8.69179	0.287263
FBtr0300885	4919	4741.38	1524.47	50.1604
FBtr0074285	3269	3091.38	624	31.4905
FBtr0072938	1649	1471.38	0	0
FBtr0303022	1674	1496.38	0	0
FBtr0345027	1527	1349.38	0	0
FBtr0333446	1840	1662.38	10	0.938461
FBtr0301572	466	288.383	8	4.3278
FBtr0331285	996	818.383	15.0136	2.86205
FBtr0331286	1087	909.383	19.9854	3.42858
FBtr0079917	1094	916.383	0.000922155	0.000156991
FBtr0080062	936	758.383	118	24.274
FBtr0081864	5440	5262.38	2.99988	0.0889342
FBtr0332541	5481	5303.38	0.000122648	3.60792e-06
FBtr0306806	5535	5357.38	0	0
FBtr0306805	5550	5372.38	0	0
FBtr0078893	903	725.383	57	12.259
FBtr0305963	1099	921.383	0	0
FBtr0305964	1211	1033.38	0	0
FBtr0078847	873	695.383	0	0
FBtr0335404	888	710.383	0	0
FBtr0310046	2123	1945.38	0	0
FBtr0309791	1879	1701.38	1.21787	0.111673
FBtr0073284	2895	2717.38	0	0
FBtr0073283	1944	1766.38	0	0
FBtr0087791	1898	1720.38	38.4047	3.48263
FBtr0087790	1905	1727.38	33.3497	3.01197
FBtr0075391	2146	1968.38	3	0.237771
FBtr0072109	739	561.383	0	0
FBtr0071408	1468	1290.38	0	0
FBtr0336905	1241	1063.38	0	0
FBtr0336906	1227	1049.38	0	0
FBtr0112969	1223	1045.38	0	0
FBtr0071790	2721	2543.38	721	44.2253
FBtr0346520	637	459.383	0	0
FBtr0302276	1028	850.383	0	0
FBtr0333862	2226	2048.38	4	0.304647
FBtr0074953	2541	2363.38	0	0
FBtr0299994	885	707.383	46.2728	10.2051
FBtr0087511	5078	4900.38	1040	33.1094
FBtr0085927	595	417.383	0	0
FBtr0072822	2587	2409.38	35	2.26626
FBtr0307376	2641	2463.38	0	0
FBtr0332983	2686	2508.38	110.648	6.88175
FBtr0307377	2734	2556.38	0	0
FBtr0307378	2779	2601.38	27.9719	1.67751
FBtr0301008	1606	1428.38	89	9.7206
FBtr0110944	706	528.383	7	2.06679
FBtr0073670	1180	1002.38	0	0
FBtr0084894	1270	1092.38	0	0
FBtr0344091	1247	1069.38	0	0
FBtr0344092	1066	888.383	3	0.526828
FBtr0084895	842	664.383	3	0.70445
FBtr0071112	2894	2716.38	383.037	21.9987
FBtr0071113	2328	2150.38	0	0
FBtr0071114	2292	2114.38	482.963	35.6351
FBtr0073015	1296	1118.38	488	68.0733
FBtr0307075	1426	1248.38	204.441	25.5487
FBtr0086141	1414	1236.38	605.512	76.4041
FBtr0089389	3025	2847.38	0.5	0.027395
FBtr0330094	3025	2847.38	0.5	0.027395
FBtr0089391	3571	3393.38	0	0
FBtr0080911	1934	1756.38	206.106	18.3071
FBtr0080912	1954	1776.38	0	0
FBtr0344850	1738	1560.38	16.8939	1.68906
FBtr0346907	1824	1646.38	24.737	2.34403
FBtr0330648	2104	1926.38	36.5665	2.96134
FBtr0330649	2095	1917.38	26.3749	2.146
FBtr0330650	3132	2954.38	29.8891	1.57832
FBtr0300804	2110	1932.38	207.509	16.7529
FBtr0081285	1215	1037.38	85	12.7828
FBtr0081552	637	459.383	12	4.07524
FBtr0300442	1472	1294.38	0	0
FBtr0081890	1355	1177.38	307.299	40.7185
FBtr0112853	4097	3919.38	0	0
FBtr0074973	2587	2409.38	0	0
FBtr0333273	2357	2179.38	4	0.286335
FBtr0087268	1280	1102.38	618	87.4588
FBtr0073452	477	299.383	134	69.8273
FBtr0076065	909	731.383	0	0
FBtr0306793	936	758.383	0	0
FBtr0100571	1865	1687.38	0	0
FBtr0084891	1876	1698.38	0	0
FBtr0100570	1858	1680.38	178.415	16.5642
FBtr0100569	1861	1683.38	0	0
FBtr0300728	1847	1669.38	62.5854	5.84877
FBtr0301940	329	151.43	0	0
FBtr0070504	1013	835.383	7	1.30725
FBtr0343527	2708	2530.38	28.2028	1.73882
FBtr0112808	6867	6689.38	211.794	4.93941
FBtr0343526	5689	5511.38	1.66555	0.0471459
FBtr0333851	7528	7350.38	383.79	8.14575
FBtr0110818	8271	8093.38	49.1518	0.947452
FBtr0333852	4934	4756.38	43.5831	1.42951
FBtr0112807	3032	2854.38	72.4403	3.95928
FBtr0333850	8642	8464.38	476.775	8.78752
FBtr0072565	8706	8528.38	6794.6	124.292
FBtr0344967	851	673.383	12	2.78014
FBtr0071412	2528	2350.38	0	0
FBtr0307380	1373	1195.38	0	0
FBtr0307381	2425	2247.38	0	0
FBtr0071411	2440	2262.38	0	0
FBtr0340479	3542	3364.38	0	0
FBtr0071410	3153	2975.38	0	0
FBtr0307382	2729	2551.38	0	0
FBtr0085187	1227	1049.38	0	0
FBtr0088660	979	801.383	57	11.0964
FBtr0081870	1736	1558.38	0	0
FBtr0075648	2080	1902.38	10019	821.626
FBtr0346644	2328	2150.38	0	0
FBtr0113149	3034	2856.38	345	18.843
FBtr0087393	1509	1331.38	3	0.351533
FBtr0087394	1566	1388.38	0	0
FBtr0305358	1114	936.383	49	8.16376
FBtr0304968	294	116.43	0	0
FBtr0086254	2460	2282.38	268.709	18.3671
FBtr0342722	2318	2140.38	0.0235224	0.0017145
FBtr0085425	1916	1738.38	26.9904	2.42221
FBtr0303455	1139	961.383	29.1244	4.72615
FBtr0339407	4582	4404.38	0	0
FBtr0088451	4648	4470.38	1589.95	55.4863
FBtr0339406	4951	4773.38	85.0517	2.77974
FBtr0070618	3607	3429.38	44.5527	2.02678
FBtr0070617	2439	2261.38	11.7691	0.811925
FBtr0070616	2541	2363.38	1214.68	80.1816
FBtr0342739	3897	3719.38	0	0
FBtr0072323	780	602.383	60	15.5391
FBtr0113385	2634	2456.38	0	0
FBtr0113386	4189	4011.38	0	0
FBtr0113384	4581	4403.38	0	0
FBtr0084928	3476	3298.38	0	0
FBtr0113387	4145	3967.38	0	0
FBtr0336452	3844	3666.38	0	0
FBtr0336451	3397	3219.38	0	0
FBtr0113388	4186	4008.38	0	0
FBtr0084927	4081	3903.38	34	1.35889
FBtr0343391	1090	912.383	0	0
FBtr0088636	1365	1187.38	0	0
FBtr0079564	5606	5428.38	12	0.344872
FBtr0343421	5826	5648.38	0	0
FBtr0087792	1060	882.383	20	3.53607
FBtr0345371	2043	1865.38	0	0
FBtr0301247	4357	4179.38	985.432	36.7843
FBtr0080428	4759	4581.38	102.568	3.49272
FBtr0072207	1071	893.383	139.494	24.3593
FBtr0074149	2383	2205.38	382.13	27.0318
FBtr0074144	2517	2339.38	572.632	38.1875
FBtr0074148	2358	2180.38	373.235	26.7053
FBtr0074146	2659	2481.38	0	0
FBtr0074150	2521	2343.38	84.808	5.646
FBtr0074145	2588	2410.38	3.93922e-07	2.5496e-08
FBtr0074147	2587	2409.38	98.1948	6.35814
FBtr0332461	5804	5626.38	0	0
FBtr0332462	4953	4775.38	1	0.0326693
FBtr0091869	493	315.383	2.06133	1.01966
FBtr0078134	1681	1503.38	0	0
FBtr0330647	1893	1715.38	0	0
FBtr0112730	750	572.383	0	0
FBtr0333939	9335	9157.38	0	0
FBtr0333941	9281	9103.38	149.946	2.56969
FBtr0333947	9473	9295.38	953.654	16.0056
FBtr0333940	6175	5997.38	1.08527e-07	2.82308e-09
FBtr0099993	3879	3701.38	714.678	30.1227
FBtr0305979	9494	9316.38	1.97985e-05	3.31537e-07
FBtr0333942	9302	9124.38	8.35144e-07	1.42792e-08
FBtr0305977	9110	8932.38	7.43528e-08	1.29861e-09
FBtr0333943	9326	9148.38	24.4408	0.416792
FBtr0333945	9233	9055.38	0	0
FBtr0333944	9225	9047.38	31.2544	0.538934
FBtr0333946	6007	5829.38	346.317	9.26827
FBtr0071071	2688	2510.38	498	30.9483
FBtr0075132	2074	1896.38	0	0
FBtr0070625	2699	2521.38	205	12.6842
FBtr0347201	1240	1062.38	210.837	30.9609
FBtr0083279	669	491.383	140.395	44.5737
FBtr0347200	3336	3158.38	116.254	5.74237
FBtr0083005	1352	1174.38	1234.3	163.967
FBtr0308030	1348	1170.38	70.7032	9.42451
FBtr0100525	1754	1576.38	2.78611	0.27573
FBtr0347004	5233	5055.38	0	0
FBtr0344386	4716	4538.38	1.74739	0.0600671
FBtr0088405	2166	1988.38	2520.77	197.779
FBtr0088406	2148	1970.38	701.23	55.521
FBtr0306697	1109	931.383	115.718	19.383
FBtr0335436	1628	1450.38	78.248	8.41663
FBtr0075033	1233	1055.38	233	34.4424
FBtr0472834	1420	1242.38	0	0
FBtr0088375	1053	875.383	118	21.0296
FBtr0100053	589	411.383	0	0
FBtr0344736	1574	1396.38	0	0
FBtr0079425	1470	1292.38	2	0.241427
FBtr0088864	1268	1090.38	0	0
FBtr0100070	594	416.383	44	16.4857
FBtr0346818	8089	7911.38	0.000275265	5.42808e-06
FBtr0347540	7916	7738.38	458.972	9.25301
FBtr0346819	8199	8021.38	78.0566	1.51813
FBtr0346817	7916	7738.38	458.972	9.25301
FBtr0081606	943	765.383	104	21.1983
FBtr0340440	1815	1637.38	401.276	38.2332
FBtr0340441	3235	3057.38	0	0
FBtr0077267	3246	3068.38	90.7241	4.61276
FBtr0342580	987	809.383	16.7459	3.22776
FBtr0080285	842	664.383	196.254	46.0837
FBtr0086672	839	661.383	0	0
FBtr0086989	440	262.41	0.737979	0.438744
FBtr0346643	2443	2265.38	2.26202	0.155777
FBtr0301740	371	193.43	0	0
FBtr0301741	613	435.383	0	0
FBtr0085501	3322	3144.38	0.671843	0.0333334
FBtr0345059	3319	3141.38	2.32816	0.115622
FBtr0300702	1875	1697.38	0	0
FBtr0344847	1907	1729.38	96.5266	8.70769
FBtr0300703	2196	2018.38	55.1287	4.2611
FBtr0300704	1885	1707.38	33.9569	3.10273
FBtr0113705	2134	1956.38	55.35	4.41378
FBtr0113704	2144	1966.38	161.77	12.8344
FBtr0087581	379	201.41	25	19.3645
FBtr0091816	529	351.383	1.38232	0.613728
FBtr0087785	3463	3285.38	1	0.0474856
FBtr0331962	238	60.5197	0	0
FBtr0080606	2036	1858.38	0	0
FBtr0303242	1838	1660.38	0	0
FBtr0343692	1677	1499.38	0	0
FBtr0075338	1349	1171.38	1	0.133183
FBtr0301500	2723	2545.38	140.331	8.60095
FBtr0343587	2232	2054.38	28.0442	2.12965
FBtr0343648	2522	2344.38	0	0
FBtr0301501	3111	2933.38	189.738	10.091
FBtr0090002	2421	2243.38	10.8874	0.757126
FBtr0081965	1575	1397.38	383	42.7593
FBtr0100555	3231	3053.38	0	0
FBtr0344520	3428	3250.38	0	0
FBtr0332869	727	549.383	0	0
FBtr0073394	869	691.383	0	0
FBtr0330662	1823	1645.38	14.014	1.32875
FBtr0081365	2031	1853.38	3.53323	0.297409
FBtr0300008	5170	4992.38	0	0
FBtr0300006	5314	5136.38	196.787	5.97705
FBtr0336711	5439	5261.38	0	0
FBtr0084623	1506	1328.38	0	0
FBtr0300998	2723	2545.38	687	42.1067
FBtr0302273	1356	1178.38	203	26.8755
FBtr0071459	1234	1056.38	2	0.295363
FBtr0113035	1716	1538.38	5	0.507053
FBtr0305039	1181	1003.38	200.157	31.1208
FBtr0335244	914	736.383	120.838	25.6005
FBtr0305040	795	617.383	21.3315	5.3903
FBtr0084496	1079	901.383	88.6736	15.3473
FBtr0073149	2244	2066.38	614.927	46.4259
FBtr0073150	2154	1976.38	36.0729	2.84746
FBtr0273396	3486	3308.38	0	0
FBtr0273397	3291	3113.38	5	0.250545
FBtr0333129	227	50.1661	0	0
FBtr0300315	181	22.3091	0	0
FBtr0082785	1567	1389.38	0	0
FBtr0346242	1853	1675.38	0	0
FBtr0082786	1643	1465.38	5.10287	0.543264
FBtr0076392	1427	1249.38	72	8.99051
FBtr0081181	477	299.383	5855.81	3051.46
FBtr0302491	602	424.383	10.1852	3.7442
FBtr0340319	735	557.383	0	0
FBtr0081948	1159	981.383	19	3.02039
FBtr0342906	1716	1538.38	4.03775	0.40947
FBtr0342905	1063	885.383	411.745	72.5512
FBtr0080511	1335	1157.38	1.21733	0.164089
FBtr0307101	204	32.6353	0	0
FBtr0081386	1168	990.383	30	4.72569
FBtr0079216	1590	1412.38	0	0
FBtr0343129	1553	1375.38	1228	139.291
FBtr0073474	368	190.43	3	2.45773
FBtr0080722	1401	1223.38	505.134	64.4157
FBtr0332475	1773	1595.38	12.866	1.25813
FBtr0081512	1905	1727.38	5036.61	454.88
FBtr0081513	2515	2337.38	207.192	13.829
FBtr0332001	2244	2066.38	1020.52	77.0476
FBtr0332002	1878	1700.38	107.488	9.86195
FBtr0091857	493	315.383	0	0
FBtr0339589	2672	2494.38	644.297	40.2968
FBtr0070259	2082	1904.38	3988.04	326.703
FBtr0343443	2515	2337.38	1826.18	121.888
FBtr0072270	2518	2340.38	1965.09	130.992
FBtr0085552	1080	902.383	27.1802	4.69904
FBtr0334701	914	736.383	1510.82	320.078
FBtr0071504	1034	856.383	0	0
FBtr0088119	1893	1715.38	124	11.2774
FBtr0088781	2863	2685.38	619	35.961
FBtr0070414	2163	1985.38	128.089	10.065
FBtr0345316	1791	1613.38	26.9108	2.60217
FBtr0346167	1920	1742.38	26.7032	2.39093
FBtr0332958	1729	1551.38	64.6338	6.49962
FBtr0332957	1640	1462.38	0	0
FBtr0332960	1509	1331.38	36.6014	4.28887
FBtr0071281	1659	1481.38	262.062	27.5984
FBtr0331579	5875	5697.38	0	0
FBtr0331577	4175	3997.38	0	0
FBtr0331578	4220	4042.38	0	0
FBtr0081381	1038	860.383	0	0
FBtr0344712	2484	2306.38	0	0
FBtr0089636	2457	2279.38	0	0
FBtr0344708	2623	2445.38	129.722	8.27591
FBtr0344710	2453	2275.38	73.3929	5.03207
FBtr0344711	3145	2967.38	128.421	6.75163
FBtr0089640	2128	1950.38	591.366	47.3025
FBtr0344709	2561	2383.38	27.0983	1.77376
FBtr0077468	1925	1747.38	0	0
FBtr0076951	2691	2513.38	0	0
FBtr0345025	2490	2312.38	542.603	36.6075
FBtr0076952	6333	6155.38	1321.36	33.4898
FBtr0076950	6318	6140.38	11.8604	0.301337
FBtr0343360	7087	6909.38	4.64543	0.10489
FBtr0332610	6390	6212.38	0	0
FBtr0343358	7150	6972.38	193.634	4.33259
FBtr0332606	6684	6506.38	32.6944	0.783937
FBtr0332609	7135	6957.38	0	0
FBtr0332605	6901	6723.38	0	0
FBtr0332611	6794	6616.38	0	0
FBtr0332604	7402	7224.38	21.1906	0.457604
FBtr0343359	7498	7320.38	0	0
FBtr0332612	6920	6742.38	44.8355	1.03742
FBtr0082057	873	695.383	16	3.58958
FBtr0075160	1763	1585.38	417.077	41.0421
FBtr0345815	1853	1675.38	148.923	13.8674
FBtr0077502	3516	3338.38	40.0421	1.87123
FBtr0077501	3437	3259.38	90.5992	4.33647
FBtr0334832	3518	3340.38	21.3587	0.997532
FBtr0072915	1220	1042.38	207.679	31.0823
FBtr0346076	1289	1111.38	48.321	6.78297
FBtr0299872	406	228.41	1	0.683018
FBtr0075222	654	476.383	0	0
FBtr0302510	625	447.383	0	0
FBtr0333691	425	247.41	659.084	415.595
FBtr0302509	746	568.383	77.9158	21.3861
FBtr0081912	1141	963.383	2	0.323876
FBtr0087870	1804	1626.38	0	0
FBtr0087867	1994	1816.38	0	0
FBtr0302151	1849	1671.38	0	0
FBtr0339740	2313	2135.38	0	0
FBtr0087868	2224	2046.38	0	0
FBtr0087869	1601	1423.38	6.7512	0.739958
FBtr0339742	1796	1618.38	5.2488	0.505972
FBtr0339741	1988	1810.38	0	0
FBtr0082351	910	732.383	3.96985	0.845635
FBtr0346098	1109	931.383	0	0
FBtr0343581	4107	3929.38	31.4143	1.24724
FBtr0343579	4540	4362.38	214.269	7.66271
FBtr0299525	5003	4825.38	554.635	17.9317
FBtr0299524	5793	5615.38	335.827	9.33005
FBtr0343582	6268	6090.38	0	0
FBtr0299523	4786	4608.38	365.763	12.3822
FBtr0343580	4777	4599.38	677.169	22.9691
FBtr0343583	5723	5545.38	20.2199	0.568845
FBtr0299526	6200	6022.38	301.331	7.80591
FBtr0299522	4562	4384.38	0	0
FBtr0082151	4539	4361.38	0.5	0.0178852
FBtr0330082	4539	4361.38	0.5	0.0178852
FBtr0088436	2238	2060.38	0	0
FBtr0300719	1946	1768.38	284.505	25.0993
FBtr0339418	2229	2051.38	61.1577	4.65106
FBtr0330325	1857	1679.38	81.2866	7.55121
FBtr0339420	2265	2087.38	245.49	18.3476
FBtr0088435	1857	1679.38	81.2866	7.55121
FBtr0339419	2256	2078.38	201.34	15.113
FBtr0335409	2408	2230.38	594.317	41.5706
FBtr0335408	4280	4102.38	249.825	9.5005
FBtr0113312	2259	2081.38	109.375	8.19812
FBtr0085758	3130	2952.38	426.483	22.536
FBtr0083940	4420	4242.38	1121.67	41.2482
FBtr0334643	4839	4661.38	82.3148	2.75493
FBtr0083941	4347	4169.38	396.01	14.8177
FBtr0087341	659	481.383	257	83.2894
FBtr0307165	6600	6422.38	426.239	10.3539
FBtr0307164	9144	8966.38	850.438	14.797
FBtr0339697	6311	6133.38	0	0
FBtr0339696	9366	9188.38	102.531	1.74085
FBtr0076194	761	583.383	0	0
FBtr0071188	2788	2610.38	123	7.35103
FBtr0084186	1091	913.383	142.543	24.3466
FBtr0086732	4842	4664.38	166.044	5.55361
FBtr0113092	5166	4988.38	0.0199125	0.00062275
FBtr0346952	5154	4976.38	144.968	4.54472
FBtr0329994	5154	4976.38	144.968	4.54472
FBtr0308320	3151	2973.38	23.4132	1.22845
FBtr0273400	1470	1292.38	5.97711	0.721519
FBtr0086164	1311	1133.38	51.9144	7.14593
FBtr0309371	1387	1209.38	37.0856	4.78398
FBtr0112968	1193	1015.38	0	0
FBtr0336907	1176	998.383	0	0
FBtr0071429	1179	1001.38	0	0
FBtr0091805	1023	845.383	0	0
FBtr0339703	6903	6725.38	1.89929	0.0440577
FBtr0339702	3362	3184.38	0.100711	0.00493399
FBtr0339648	1616	1438.38	0	0
FBtr0071424	1553	1375.38	3	0.340287
FBtr0342721	1288	1110.38	0	0
FBtr0086249	720	542.383	1	0.287635
FBtr0085686	1708	1530.38	0	0
FBtr0076370	1561	1383.38	339.423	38.2778
FBtr0112935	1574	1396.38	11.5768	1.29339
FBtr0087056	2705	2527.38	0	0
FBtr0340072	1400	1222.38	0	0
FBtr0339107	1796	1618.38	0	0
FBtr0339106	1860	1682.38	431.265	39.9915
FBtr0089990	3123	2945.38	0	0
FBtr0089991	3120	2942.38	3982.39	211.15
FBtr0332583	3211	3033.38	93.6111	4.81446
FBtr0089988	3116	2938.38	697.238	37.0186
FBtr0089989	3220	3042.38	1.97754	0.101405
FBtr0089992	3127	2949.38	1945.78	102.923
FBtr0302210	6030	5852.38	969.443	25.8426
FBtr0302209	6181	6003.38	0.000200868	5.21989e-06
FBtr0344120	6235	6057.38	266.582	6.86584
FBtr0305049	7490	7312.38	651.975	13.9098
FBtr0074236	1647	1469.38	0	0
FBtr0340316	1644	1466.38	13	1.38307
FBtr0082955	587	409.383	0	0
FBtr0302576	1571	1393.38	0	0
FBtr0076638	2121	1943.38	2	0.160553
FBtr0331961	351	173.43	0	0
FBtr0089871	2013	1835.38	232.971	19.8027
FBtr0089872	1998	1820.38	136.029	11.6578
FBtr0334657	1108	930.383	0	0
FBtr0082110	1147	969.383	31.2684	5.03219
FBtr0334656	1017	839.383	8.32364e-05	1.54704e-05
FBtr0082109	1008	830.383	103.732	19.4886
FBtr0303421	880	702.383	1	0.222113
FBtr0303422	2777	2599.38	0	0
FBtr0303420	2552	2374.38	0	0
FBtr0073174	1139	961.383	0	0
FBtr0088127	1381	1203.38	6	0.777848
FBtr0070716	860	682.383	0	0
FBtr0073159	1105	927.383	701	117.925
FBtr0084689	5247	5069.38	5	0.153873
FBtr0084690	5368	5190.38	0	0
FBtr0339252	5364	5186.38	0	0
FBtr0331457	1246	1068.38	0	0
FBtr0073050	1340	1162.38	0	0
FBtr0331458	1145	967.383	0	0
FBtr0100257	1100	922.383	0	0
FBtr0071697	1164	986.383	1	0.158162
FBtr0087182	1317	1139.38	0	0
FBtr0079655	2430	2252.38	0	0
FBtr0079654	2693	2515.38	55.9551	3.47043
FBtr0079658	2534	2356.38	1936.83	128.231
FBtr0303469	2543	2365.38	620.114	40.8994
FBtr0079653	2531	2353.38	26.9562	1.78695
FBtr0303471	2226	2048.38	1059.52	80.6949
FBtr0079656	2635	2457.38	139.999	8.88792
FBtr0303467	2560	2382.38	0	0
FBtr0303470	2484	2306.38	268.542	18.1647
FBtr0079657	2238	2060.38	1538.75	116.511
FBtr0303468	2510	2332.38	0.33643	0.0225031
FBtr0075021	2231	2053.38	96.8072	7.35505
FBtr0075020	1668	1490.38	448.119	46.9076
FBtr0075019	2377	2199.38	92.0734	6.53101
FBtr0112428	603	425.383	9.05658	3.32148
FBtr0076525	4602	4424.38	794.19	28.0039
FBtr0344980	7389	7211.38	1656.36	35.8331
FBtr0344981	8628	8450.38	349.533	6.45297
FBtr0076527	2263	2085.38	44.5524	3.33298
FBtr0344675	4682	4504.38	0	0
FBtr0344674	3481	3303.38	0	0
FBtr0344673	3735	3557.38	2	0.0877096
FBtr0344677	3513	3335.38	0	0
FBtr0344672	3390	3212.38	0	0
FBtr0345264	5022	4844.38	0	0
FBtr0344676	4650	4472.38	0	0
FBtr0345265	3272	3094.38	0	0
FBtr0081063	771	593.383	0	0
FBtr0110885	2343	2165.38	2	0.144093
FBtr0301205	2481	2303.38	0	0
FBtr0334649	2837	2659.38	0	0
FBtr0084407	3473	3295.38	635	30.0618
FBtr0302971	813	635.383	0	0
FBtr0346037	607	429.383	0	0
FBtr0086590	2475	2297.38	22.9422	1.55793
FBtr0086591	2528	2350.38	476.743	31.6441
FBtr0086592	2345	2167.38	36.8361	2.65146
FBtr0113096	2823	2645.38	33.4792	1.97439
FBtr0331277	2169	1991.38	0	0
FBtr0080788	2027	1849.38	1	0.0843569
FBtr0081752	1934	1756.38	53.9577	4.79272
FBtr0333826	2748	2570.38	54.2096	3.29023
FBtr0073965	602	424.383	65	23.8948
FBtr0310547	2188	2010.38	15.1043	1.17211
FBtr0077825	2173	1995.38	16.8957	1.32098
FBtr0113295	1452	1274.38	0	0
FBtr0087955	683	505.383	0	0
FBtr0086820	2052	1874.38	0	0
FBtr0079962	1259	1081.38	97	13.9939
FBtr0100143	2245	2067.38	28.5	2.15066
FBtr0091850	1023	845.383	5.21998	0.963302
FBtr0303075	2285	2107.38	37.5	2.7761
FBtr0112561	3223	3045.38	0	0
FBtr0329978	3223	3045.38	0	0
FBtr0339098	3629	3451.38	3.69923	0.167211
FBtr0339097	2696	2518.38	17.3008	1.07174
FBtr0078412	900	722.383	87	18.7888
FBtr0088038	1878	1700.38	144	13.2118
FBtr0071083	4045	3867.38	46	1.85562
FBtr0091903	413	235.41	0	0
FBtr0074075	3484	3306.38	203	9.57834
FBtr0112856	3844	3666.38	0	0
FBtr0346610	3736	3558.38	0	0
FBtr0343625	3760	3582.38	0	0
FBtr0300384	808	630.383	0	0
FBtr0300385	769	591.383	1	0.263802
FBtr0088252	316	138.43	93.9978	105.934
FBtr0301427	4988	4810.38	105.5	3.42153
FBtr0082408	2066	1888.38	0	0
FBtr0332193	1521	1343.38	223.11	25.9099
FBtr0080005	2557	2379.38	6.89011	0.451761
FBtr0305959	7395	7217.38	51	1.1024
FBtr0084277	3193	3015.38	150.849	7.80457
FBtr0070388	1822	1644.38	39	3.70006
FBtr0343348	3875	3697.38	0	0
FBtr0300019	1881	1703.38	0	0
FBtr0077304	624	446.383	4.12837	1.44284
FBtr0077303	1101	923.383	3.87163	0.654123
FBtr0335418	5661	5483.38	0.216497	0.00615958
FBtr0301379	1770	1592.38	0	0
FBtr0343788	2569	2391.38	0	0
FBtr0335421	5658	5480.38	0.441468	0.0125671
FBtr0301378	1650	1472.38	0	0
FBtr0343790	2548	2370.38	0	0
FBtr0335420	2524	2346.38	0	0
FBtr0335419	2521	2343.38	0	0
FBtr0335417	5658	5480.38	0.441468	0.0125671
FBtr0343789	5655	5477.38	0.900567	0.0256502
FBtr0335416	2521	2343.38	0	0
FBtr0089685	2814	2636.38	146.379	8.662
